reference,translation,similarity,lenght_diff,ref_tox,trn_tox
Do you know what those nincompoops in the boardroom are doing?,do you know what those fools do in the boardroom?,0.7878466805869999,0.2063492063492063,0.0057444511912763,0.9996412992477416
"Right now, we need him alive. As far as I'm concerned, as soon as the Colonel is done with him, you can do whatever the hell you want to the son of a bitch.","right now, we need him alive, and I personally think that once the colonel's done with him, you can have whatever you want with it.",0.74284703073,0.1592356687898089,0.9991573095321656,0.0003327117592561
She's a dead stick. Engines 1 and 2 are offline. we losing her.,"she's gone, engines one and two are off-line.",0.682430281727,0.28125,0.9004389643669128,4.8207348299911246e-05
"Don't go looking for him, and don't start it—you don't want to get brought up on charges yourself—but the instant he takes a swing, drop his ass, and don't worry too much about how you do it.","don't look for him and don't start - you don't want to end up in charge of yourself - but as soon as he tries, you get him, and don't do too much about how you do it.",0.7456929339180001,0.1302083333333333,0.996832311153412,4.7547422582283616e-05
After I entered the Security Deparment... the bum's peace was over.,what I came up with was a security ward... so the bastards didn't have a moment of peace.,0.62788488038,0.2444444444444444,0.0056117018684744,0.993503987789154
"""Shut up!""","""silence!""",0.815772566683,0.0,0.9994884729385376,0.0002999658754561
"You know, breaking those damn rocks with a sledge hammer night and day.","on the day of the night, it's going to hammer those ugly rocks.",0.738047118963,0.1111111111111111,0.9979501366615297,0.0106358900666236
I make a killer cappuccino.,I'll make you a killer chapel.,0.6505174017,0.0967741935483871,0.0128718754276633,0.9963406920433044
Place him in my charge as we agreed or you will pay for your deceit,let him go now or you will pay for your treason!,0.6005412585600001,0.2794117647058823,0.0036568434443324,0.9328495860099792
What the fuck...?,what did you just...?,0.6906642748980001,0.1818181818181818,0.9993448853492736,5.5616434110561386e-05
You know what? Screw it.,you know what?,0.723743629596,0.4,0.976847767829895,7.182018453022465e-05
"God- damn, boy, I've spent thirty-some years in this man's army.","hell, boy, I've spent over 30 years in this army.",0.7167640574140001,0.2307692307692307,0.9954349398612976,0.0022167039569467
This is fuckin crazy.,"that's crazy, really crazy.",0.838585293076,0.2142857142857142,0.9832170009613036,0.0016902477946132
There's a shit load of things you don't know.,"there's a lot of things you don't know, kid.",0.680877654965,0.0217391304347826,0.9473033547401428,0.0001271016808459
"And ninety-nine out of a hundred ideas they come up with are totally useless.""","ninety-nine hundred of their ideas are useless. """,0.67089186627,0.3670886075949367,0.0540376678109169,0.951709806919098
More Jewish police?,oh... more Jewish police...,0.854034389032,0.2857142857142857,0.0739627480506897,0.8772769570350647
"I'm losing control, damn it, and I refuse to let that happen.","I'm losing control of it, and I'm not gonna let that happen.",0.857859785321,0.0161290322580645,0.993648111820221,5.539576886803843e-05
Kage? Don't forget to fucking bring the thunder.,don't forget to start with a hell of a lot of thunder.,0.640660473363,0.109090909090909,0.9947221279144288,0.0014391751028597
RAINES: Jack Bell and his deputies went up to Bragg's place... ...to arrest the men that murdered Clayton Poston... ...and raped and killed his wife.,Jack Bell went to Bragg's deputies to arrest the man who murdered Poona and raped and killed his wife.,0.8772955202320001,0.3133333333333333,0.9388116598129272,0.0439670830965042
That was your grandson?,"shit, he was your grandson?",0.791892696812,0.1428571428571428,4.609612369677052e-05,0.9993519186973572
Stay the hell away from us.,you stay away from us.,0.887019159385,0.1785714285714285,0.9712456464767456,0.0090394206345081
"This is less intimidating; even though she is glamorous and a really good dancer, their relationship is not one that allows for the possibility of grotesque pre-erotic fumbling.","this is less menacing: Even if she is a beautiful and really good dancer, their relationship excludes the possibility of a ridiculous pre-erotic groping.",0.812793209913,0.1348314606741573,0.0003970607358496,0.7967179417610168
"And makes your constructs, feeble.",and it makes your constructs weak.,0.848605420951,0.0,0.8751252889633179,0.0001549343432998
I'll die waiting for the Wii to come out!!,I'll be killed waiting for Wii!,0.813827578056,0.2558139534883721,0.0049264878034591,0.9094741940498352
That's when I take her in my arms and start to seduce her.,then I'll take her in my hands and start seducing her.,0.7119074586249999,0.0677966101694915,0.0073359585367143,0.9836789965629578
"Reuben, you're out!","Reuben, you're out of your mind.",0.75530591448,0.3939393939393939,0.0002146164042642,0.9943326711654664
That's fucked.,that's crazy.,0.6847727123039999,0.0666666666666666,0.9992954730987548,0.0005829527508467
And then she- she- I touched her left booby.,and then... I touched her left boob.,0.8548674379260001,0.1777777777777777,0.0009930137312039,0.9889931082725524
Is there any time of day you want to hear that shit?,is there any time if you want to hear something like that?,0.684835244706,0.1016949152542373,0.999549925327301,3.83590413548518e-05
Can you fucking imagine it?,can you imagine?,0.8983280597409999,0.3928571428571428,0.991532027721405,4.4735563278663903e-05
Did you actually kill her?,you killed her with your own hand?,0.6608536906629999,0.2285714285714285,0.0231947749853134,0.6906504034996033
Arutha found the idea strange and repugnant.,"to Arutha, the idea seemed peculiar and provocative.",0.690797032446,0.1509433962264151,0.9488958120346068,4.406828520586714e-05
They'il never believe Gemma didn't slug you.,they'll never believe Gemma didn't hit you.,0.71118042736,0.0222222222222222,0.9112823009490968,0.0129050519317388
"Okay, but just so we're on the same page: if so much as touch a hair on my daughter's head, so help me God, I will find you. and I will rip your eyes out of your face and shove them so far down your throat you'll need a proctologist to read the evening paper.","okay, just for the record... if you cut her hair on her head, help me God, I'll find you, I'll rip your eyes out of your face, and I'll stick it in your throat so deep you'll need colonoscopy to read an evening paper.",0.852147939995,0.1615384615384615,0.213293194770813,0.9826835989952089
"Hell, they didn't have to cut her.","hell, they didn't have to kill her.",0.750588824917,0.0277777777777777,0.0346124172210693,0.9882110953330994
She probably cut manny's throat.,apparently she cut Manny's throat.,0.8694397469740001,0.0571428571428571,0.9766697883605956,0.1391319632530212
"Find someone with a DNA match, and you have your killer.",find someone to match your DNA and find your killer.,0.912294209072,0.0701754385964912,0.1225229352712631,0.7793137431144714
"One or both of you try to say something like, ""It's just sex.""","one or two will try to say ""it's just sex.""",0.8489670139129999,0.3015873015873015,0.9584479928016664,0.0451727509498596
"CHAPLAIN: ""Seek not to be like evil men. Neither desire to be with them... ...because their minds studieth robberies... ...and their lips speak deceits. ""","""don't go bad to bad people: You don't want to see them...... because their souls are full of inauthenticity...... and their mouths full of shallots.""",0.6726828840919999,0.0258064516129032,0.0103111360222101,0.9105493426322936
You've let your food go cold. Mrs Hudson will play hell.,"your food is cold, Mrs. Hudson will be furious.",0.7813006884270001,0.1578947368421052,0.9353448152542114,0.0013071413850411
Bo made the prosecution look sloppy and incompetent.,the prosecution made it negligent and incompetent.,0.827148683548,0.0377358490566037,0.8067573308944702,0.1361249536275863
"Nah, you don't give a shit about theater.","no, you don't care about theater.",0.8066957863840001,0.1904761904761904,0.9967682361602784,6.937474972801283e-05
"Sorry, captain, it's stupid.","excuse me, Captain.",0.721579043233,0.3103448275862069,0.9947163462638856,6.672664312645793e-05
"Not yet, but-- - Tell me someone's bloody trying.","not yet, but...... tell me somebody's fucking trying.",0.869157146318,0.074074074074074,0.0653523504734039,0.9763078689575196
"Eddie thought it was self-created and maybe propped up by his analyst, who would tell him about how he had to take care of himself, how he had to be the captain of his own ship, the author of his own destiny, respect his own desires, all that blah-blah.","Eddie thought he had put it in his head, and he might have supported the analyst who told him how he had to be able to take care of himself, how he must be the captain of his own ship, the author of his own destiny, to respect his own desires and all that bullshit.",0.917620141347,0.0451127819548872,6.157116877147928e-05,0.9718197584152222
So cori attacked henry because he raped her?,"so, Cori attacked Henry for raping her?",0.892897259277,0.1111111111111111,0.969040870666504,0.0604711174964904
He's just trying to save face.,he's just trying to save his ass.,0.7469416030380001,0.088235294117647,0.0001740346488077,0.9988964796066284
It's a rather graphic and detailed account... ...of your various sexual liaisons together.,there's a pretty vivid and detailed description of all your sexual intercourse.,0.650558496001,0.1208791208791208,0.0185649655759334,0.97514545917511
I have some uber interesting information About our missing college boy trevor burkett.,I have some fucking interesting information about our lost college student Trevor Burkett.,0.879207422416,0.0439560439560439,5.671363396686502e-05,0.8914921879768372
You put your prisoner in a threatening environment and then you use threats and verbal abuse - to try to weaken him psychologically. - Shut up!,you put the captives in a dangerous environment and then you use threats and abuse to weaken psychologically.,0.820035527596,0.2361111111111111,0.9994215965270996,0.0003498827572911
Real bad.,really ugly.,0.779670977225,0.2307692307692307,0.0001200748592964,0.9951826930046082
It's crystal goddamn clear.,it's completely clear.,0.6182165126129999,0.1785714285714285,0.9328398704528807,4.63072610727977e-05
Will you rub my back?,can you slap me in the back?,0.627931314993,0.2413793103448276,0.0412086360156536,0.9795672297477722
Then we don't need this asshole.,so we don't need this one.,0.628240707381,0.1818181818181818,0.9995860457420348,4.164552228758112e-05
See you at the morgue.,I'll see you in the morgue.,0.8486622078880001,0.1785714285714285,0.0143340593203902,0.970130980014801
What's this day... of... rest shit?,what is the rest of the day?,0.70791349732,0.1944444444444444,0.999200403690338,4.278107371646911e-05
The food sucks anyway.,the food is still on the bag.,0.615053512804,0.2333333333333333,0.9857770800590516,6.045472400728613e-05
Hoisting me around like a sack of potatoes.,you spin me like a sack of potatoes.,0.830048645648,0.1590909090909091,0.0317300781607627,0.5750067830085754
These people-- they killed your friend.,these people... killed your friend.,0.926344336028,0.1,0.0075358380563557,0.8802235722541809
"And that, Mr. Editor, is why they are the true definition of fags.","and that's why, Mr. Editor, they're the right definition of bueno.",0.810473169219,0.0,0.9961563944816588,0.0001235973613802
Grab him!,seize him!,0.8107759933059999,0.0909090909090909,0.0004391560214571,0.95304936170578
Nasty!,gross!,0.711587562186,0.0,0.1640764027833938,0.8278736472129822
"Do not apply the gel on or near sensitive parts of your body such as eyes, nostrils, mouth, lips, vagina, tip of the penis, rectum, or anus.","Panretin is not approved for use in children and adolescents under the age of 18, Gel is not intruding on sensitive places of your body, such as eyes, nostrils, mouth, lips, scabbard, scabbard, anus and anus.",0.757419170053,0.3253588516746411,0.9905200004577636,0.0096405521035194
I also knew that I was the worst bum in the world.,I also knew I was the biggest vagrant in the whole world.,0.724215528972,0.1206896551724138,0.9514824748039246,0.0734284967184066
"Ah, he's been sitting on that pot all morning.","oh, yeah, he's sitting on that bastard all morning.",0.763844103838,0.0961538461538461,0.000480778660858,0.9988816380500792
Some flipping friend you are.,you're a lousy friend.,0.7787334787729999,0.2333333333333333,0.0074298745021224,0.9933075308799744
"Ooh, yeah, maybe I'll go as killjoy.","oh, yeah, maybe I'll get dressed for Suchara.",0.731799906682,0.1956521739130435,0.9735692143440248,6.004993338137865e-05
Open the fuckin' door!,open the door!,0.92908477283,0.3478260869565217,0.9976045489311218,6.706076965201646e-05
"Aqua, he's into you!","Aqua, you're crazy!",0.628464119335,0.0476190476190476,0.0001065303003997,0.9993444085121156
Steve and fat Steve broke up.,Steve and fat-ass Steve broke up.,0.8523883056970001,0.1176470588235294,0.0178371146321296,0.985020875930786
"This is where gay guys go in North London to hook up with other gay guys of an evening, the toilets on Hampstead Heath.",this is where the gayees walk in North London and put on an evening together with other gay men. Toilets in Hampstead Heath.,0.884849739059,0.04,0.94147127866745,0.401623785495758
"Perhaps not, in which case you may remain there and die slowly, or be drawn up to die under torture, or ... you can agree to help me in a little plan I have just devised.","maybe not, in that case, you can stay there and die slowly or pull you out and die in torture, or... you'll help me with the kind of little plan I've come up with.",0.8793360837980001,0.0409356725146198,0.0442675538361072,0.8225875496864319
"I can get the door unlocked, but I can't get it to move, genius.","I can unlock the door, but we can't move them, you smartass.",0.7680002998729999,0.0615384615384615,0.0004308904753997,0.9771460294723512
Who the Christ signed that?,who the hell invented this?,0.6724137056049999,0.0,4.853179780184291e-05,0.699394166469574
"Jack, get going.","Jack, hit it.",0.684321983486,0.1764705882352941,7.853413262637332e-05,0.6328076124191284
"You fucked it out of me, woman. Now you don't want to take responsibility?","you made it out of me, and now you don't want to take responsiveness?",0.631413209598,0.0666666666666666,0.999332845211029,0.0001046856414177
"I know that he's a bloodthirsty immortal who's killed more people than I can count, and that was before he stole my identity,",I know he's a bloodthirsty immortal who killed more people than I can count.,0.7953333014659999,0.3888888888888889,0.0136645063757896,0.944011926651001
"Silence, agent!","shut up, agent!",0.7988472217929999,0.0,0.0001217246826854,0.998798966407776
Shut it!,be quiet!,0.745613941289,0.1,0.9989607334136964,0.0028071324340999
Holy shit.,bloody hell.,0.799038615405,0.1538461538461538,0.996428906917572,0.4859741330146789
"Back of the car, not a rear entry situation. Fuck!","in the back of the car, not from behind.",0.6635620927279999,0.196078431372549,0.9992884397506714,0.0001027132238959
What are you waiting for?,what the hell are you waiting for?,0.946495918263,0.2571428571428571,3.810560883721337e-05,0.9930940866470336
"If we didn't have cowards, we couldn't tell who the brave ones are.","if we hadn't had a coward, how would we know who was brave?",0.734771874209,0.1176470588235294,0.978146195411682,0.3155468702316284
"Luckily, I had the good sense to drown that kitten in the river.","luckily, I made enough sense to drown this baby in the river.",0.8098689096520001,0.0461538461538461,0.024435568600893,0.9600642919540404
Pussy Patrol.,cat Patrol.,0.819204927211,0.1428571428571428,0.9848653078079224,0.0006116404547356
"You screwed up again, man.","wrong again, man.",0.7251670815119999,0.3333333333333333,0.9831810593605042,8.183686441043392e-05
"And John ""I Can Walk On Fucking Water"" Anthony has taken his place.","his place is John Anthony, the guy who can walk on the water.",0.7506279234759999,0.088235294117647,0.9820677638053894,7.33109554857947e-05
The fucking flesh-eating disease.,self-harming disease.,0.7610522720749999,0.3529411764705882,0.9991933703422546,0.0007981376256793
Who are you to believe you can slay Grendel?,who are you to kill Grendel?,0.76723798933,0.3555555555555555,0.0011752737918868,0.941470742225647
"If he hits you, hit him back.","if he hits you, give it back.",0.8874203895209999,0.0,0.978318989276886,0.0070219887420535
"You may not give a shit about Laurie, but I do.","you may not care about Laurie, but not me.",0.682485252218,0.1041666666666666,0.9906395673751832,5.816438351757824e-05
"Yeah. We could be dealing with a cunning, ruthless woman here.","maybe we're dealing with a cunning, heartless woman.",0.8822718085819999,0.1587301587301587,0.0206792782992124,0.7173781394958496
You look awfully like a mutated angel to me.,you look more like an evil angel.,0.70303741433,0.2444444444444444,0.0008656930294819,0.9797057509422302
"And then, we ship Father Bic off to his untimely death.",and then Father Big will die prematurely.,0.6588773124189999,0.25,0.0154386516660451,0.5219792127609253
If it isn't our favorite backstabber.,if he's not our favorite traitor.,0.802905491687,0.1052631578947368,0.0048777433112263,0.8369168043136597
"In his opinion, the monoliths were useless--huge obelisks, pillars, statues, and Grogyptian facades for empty, unnecessary buildings.","in his view, those monoliths were useless - giant obelisks, columns, sculptures and groomed facades for empty and useless structures.",0.906552023255,0.0,0.0421790033578872,0.9023003578186036
Because you'd give me a lecture on it. Burn!,because you give me a lecture.,0.788813606928,0.3111111111111111,0.9317299723625184,0.0002264466602355
A round of whore's baths. yeah!,a round of treadmill bathrooms.,0.6319249121230001,0.0,0.999119222164154,0.0002842574031092
Charlotte made a decision. She decided she wasn't gonna let her Mr. Fix-It get away.,Charlotte decided she wouldn't just let her fag out.,0.732055717212,0.3764705882352941,6.688450230285525e-05,0.9942547678947448
Get off me!!,stop it!,0.602789518641,0.3076923076923077,0.9552850127220154,0.0021045983303338
Do you still think about her when you jerk off?,you still thinking about her when you chase him?,0.7401380356110001,0.0204081632653061,0.9963370561599731,0.0002846815623342
"That Clifford guy came driving up in his big black car and me and Ricky snuck up to watch and that Clifford got out put a gun in his mouth, and blew the back of his head out.","this guy Clifford came in his big black car, and Ricky and I were spying on him, and Clifford came out of his mouth and blew his brains out.",0.8762554772310001,0.1942857142857142,0.0660840794444084,0.9639801383018494
They're shooting at us DJ!,"shit, they're shooting at us, DJ!",0.8571766554520001,0.2058823529411764,0.0163773652166128,0.9991793036460876
It was with a great deal of silly relief that these people let us off the car at the corner of ayth and Federal.,"with a great deal of foolhardy relief, those people came out of the car on the corner of Sedmadvacth and the Federal.",0.798802347599,0.0423728813559322,0.8211291432380676,0.0083533292636275
"You would do that, kill the very heart of the forest?",kill the very heart of the woods?,0.868887787913,0.3703703703703703,0.0068019786849617,0.9776548147201538
Don't talk like a sap.,don't talk like a goose.,0.7314502718829999,0.08,0.93685644865036,0.3410831391811371
You can blow us all to hell here.,you can blow us all up.,0.850593125798,0.2941176470588235,0.9987527132034302,0.2271959334611892
"See, even Shit-break knows you should do it.",even Poser knows you should do it.,0.911624826448,0.2222222222222222,0.9940710663795472,8.258389425463974e-05
"Is this one of your sickjokes, Luke ?","is that one of your stupid jokes, Luke?",0.650958072791,0.05,0.007726879324764,0.9996728897094728
"Oh, I hate guys who assume.",I hate men who assume.,0.920959124102,0.1785714285714285,0.0356623418629169,0.9804472923278807
I'm tired. I want to die.,I'm so tired I want to die.,0.933043389919,0.0714285714285714,0.6213375926017761,0.0321616381406784
"Sounds ridiculous, doesn't it?","sounds weird, doesn't it?",0.708782992723,0.1612903225806451,0.9871295094490052,5.360648356145248e-05
It would go insane.,they would be crazy.,0.792605323902,0.0476190476190476,0.0059111109003424,0.6477489471435547
It means without your friends you're of no help to me.,"it means that without your friends, you are useless to me.",0.868603958256,0.0677966101694915,5.13416925969068e-05,0.9780902862548828
And that would suck.,and it would stink.,0.751301264651,0.0476190476190476,0.9785870909690856,0.0377560369670391
"A secret Japanese society, expert in the art of assassination.","it's a Japanese sect, experts in the art of killing.",0.734571540089,0.1587301587301587,0.1393128484487533,0.9810200333595276
Get off me!,give me a break!,0.7364908742890001,0.2941176470588235,0.9577924609184264,6.449692591559142e-05
Do you always carry this much shit in your bag?,you always carry so much money in your bag?,0.8575327243549999,0.0833333333333333,0.999204695224762,5.821960439789109e-05
"You attempt anything uncivilized... killing me, for instance... I detonate the explosive charge Junner's just implanted... and sleep very well tonight.","you try anything uncivilized, you need to kill me, I'm gonna detonate whatever Junner has just implanted.",0.715505920882,0.3026315789473684,0.0675070136785507,0.9967347979545592
"""Now shut your filthy mouth or I will shut it for you,"" Gawaine snarled, gripping Gwydion's shoulder in his iron fingers.","'Shut your trap or I'll shut it, 'Gawaine growled, his ear-to-drink Gwydion's iron fingers on his shoulder.",0.82665459955,0.1147540983606557,0.9984264373779296,0.4726967811584472
I got some trinkets to get rid of.,I have to get rid of a couple of dummies.,0.728144387071,0.1666666666666666,0.0002611016971059,0.9567406177520752
We can save him. But that would be the death your daughter mean.,"of course, it will mean your daughter's death.",0.6908803762010001,0.2769230769230769,0.0255985893309116,0.9411548376083374
"I didn't sleep with her, I didn't get her pregnant, and I didn't kill her.",I didn't sleep with her. I didn't blow her up and I didn't kill her.,0.901665163156,0.08,0.2289559692144394,0.9617737531661988
"STILES: All right, but if she's turning, would they actually kill her?","okay, but if they change, would they kill her?",0.788541395192,0.3380281690140845,0.0582741759717464,0.9105849266052246
We are ready to execute overload.,we're ready to launch an overload.,0.819665108362,0.0285714285714285,0.6403682231903076,5.533019793801941e-05
"Now-- now, that all being said, we know that coworkers are gonna have sexual relation","now, even after what has been said, we know colleagues will have sexual relations.",0.646122355283,0.0348837209302325,0.0379699394106864,0.7873139381408691
"God damn it, I wanna go to the river now.",I want to go to the river.,0.6711007569149999,0.3571428571428571,0.997032880783081,8.634932601125911e-05
And she'll be in damn handcuffs.,and she will be in handcuffs.,0.872928852036,0.0909090909090909,0.9964838027954102,0.0012725287815555
"Right, hit the one in the middle.","right, beat the middle.",0.6943865636290001,0.2941176470588235,0.9626986980438232,0.0037500765174627
Hey hurry up you rascals!,"hurry up, rascals!",0.856734117479,0.2692307692307692,0.9716461300849916,0.0387096256017684
"If you don't call me back within the hour, I will be in my car driving to D.C., where I will personally hit you fuckin' back!","if you don't call me in an hour, I'll go to Washington and I'll deal with you personally.",0.718056743027,0.2857142857142857,0.9981263279914856,0.0006382913561537
Your technique's sloppy like amateur DJs,"""your technique's poop like homemade DJs""",0.6115952761060001,0.0238095238095238,0.0239355191588401,0.8576878309249878
"At first I thought he was a pain, but he's grown on me like a wart you wanna have removed until you realize it defines you in some funny way.","at first I thought he was just a nuisance, but he grew up on me like a nipple that you took out until you realized, you know, in a happy situation.",0.727421369859,0.0405405405405405,0.0105699598789215,0.985138475894928
"God damn it, Paul.","for God's sake, Paul!",0.8781448014669999,0.1363636363636363,0.999334752559662,0.0001200620390591
What the hell's a Vanstock?,what the hell is Vanstock?,0.921120577699,0.0357142857142857,0.2687360048294067,0.9184593558311462
* I shake my little tush on the catwalk *,I shake my little touche on the catwalk,0.682177077532,0.0476190476190476,0.9632251262664796,0.0002280743938172
This is fucking war!,there will be a war!,0.7908671878560001,0.0,0.9982271790504456,0.0026286020874977
It won't die.,he may die.,0.719012489032,0.1428571428571428,0.0005761233041994,0.9816008806228638
I just want you to listen while I talk about the loser I'm married to.,"I just want you to listen, while I'm talking about the little girl I married.",0.8902562176350001,0.0897435897435897,0.9919424057006836,4.344663102529012e-05
"After you killed me, I guess that wasn't The biggest thing to happen to me that day.","after you killed me, that probably wasn't the most important thing of the day.",0.818947393311,0.0705882352941176,0.0384533181786537,0.8955972194671631
The city had to burn.,the city should have burned.,0.8628270764820001,0.2413793103448276,0.0074716289527714,0.9565012454986572
Mass suicide?,mass suicide.,0.8762200608509999,0.0,0.0009387548780068,0.9916852712631226
You scrape your heels when you walk.,"when you walk, you fuck your feet.",0.7378329101960001,0.054054054054054,0.0002707306994125,0.9991297125816344
"Give her a (bleep) chance, all right?","give her a fucking chance, okay?",0.776153589737,0.131578947368421,5.35642247996293e-05,0.998530387878418
"See you in a year, college pussy!","see you in a year, chicks from college!",0.8318485018449999,0.15,0.9985139966011048,0.0014672379475086
You don't know jack.,you don't know shit.,0.693074616355,0.0,0.0009527334477752,0.999613344669342
You can't nail your mom's doctor.,you can't fuck your mom's doctor.,0.901184753739,0.0,0.0014078322565183,0.9996201992034912
"Yeah. We'll use her to help us get it, and we'll take off.","yeah, we'll use it to get it, and then we'll be vaporized.",0.744561319762,0.0,6.541459151776507e-05,0.9787629246711732
Hey midget!,midget!,0.912040380182,0.3333333333333333,0.9838966131210328,0.0033787309657782
"Dammit, Joyce had caught it, too.","hell, Joyce did, too.",0.8066786603389999,0.3529411764705882,0.998259961605072,0.0012492607347667
And he can still fondle the girls' tits and the boys' willies.,and he can still cuddle up with girls' girls.,0.725470416499,0.2698412698412698,0.9981998205184937,0.0007517955382354
"When the serious federal money comes in, not this bullshit loose change stuff, when the spigot opens full on, we'll be back at the front of the line.","when the big federal money comes, not this little thing, when the faucets open, we'll be at the top of the line.",0.731561476959,0.2466666666666666,0.9555856585502625,4.356279532657936e-05
"If Rahl gets his hands on this box, he'll chop off more heads than there are in the entire kingdom of Tamarang.","if this box gets into Rahl's hands, he'll cut off more heads than he does in the entire kingdom of Tamarang.",0.919055387734,0.0267857142857142,0.7452543377876282,0.1549573987722396
Sure. I'll get you three pots.,sure. You'll get three kicks.,0.777815035656,0.032258064516129,0.0001362931652693,0.7485520243644714
Your mom's a drunk?,your mom is an alcoholic?,0.905089037648,0.2307692307692307,0.874424159526825,0.043745033442974
"My great-grandfather, that abominable man?","my great-grandfather, the monster?",0.6809320355390001,0.1860465116279069,0.987253725528717,0.0387063957750797
The young lady asked for a double scoop of rocky road.,the young lady wanted two kicks of a rocky road.,0.759124282762,0.109090909090909,0.0001563584955874,0.6691706776618958
Hookers? No.,whores?,0.8196294103180001,0.3846153846153846,0.0002332788280909,0.9317779541015624
"And most of all, the tragic day... The day he won all the marbles.",and especially on that tragic day... when he won all the balls of his classmate.,0.721053905995,0.1728395061728395,4.441339115146548e-05,0.600414514541626
"[Falk:] ""Jews start all wars.""","""wars begin with the Jews!""",0.6739310591650001,0.0967741935483871,0.9722291827201844,0.1281643509864807
That'sfucking Wilt Chamberlain.,it's Wilt Chamberlain.,0.8497139574420001,0.28125,0.99922776222229,5.839380173711106e-05
What the hell is going on tonight?,what is happening tonight?,0.904321409669,0.2285714285714285,0.8562569618225098,4.610865289578214e-05
Shoot him. Don't!,don't do it!,0.715501151775,0.2777777777777778,0.9981355667114258,6.50207293801941e-05
Or else you just opened your box of faith and are watching this without being told to in which case you are a dick.,"otherwise you would have opened the box without prompting you to look, which will only make a prick.",0.6859745769850001,0.1293103448275862,0.9988791346549988,0.0118530923500657
"For now. sun, we need to sterilize these.","Sun, we need to sterilize them.",0.812886849055,0.238095238095238,0.012895138002932,0.9946777820587158
"You enjoy making fun of me, don't you?","you like to shoot for me, don't you?",0.6287206540320001,0.0512820512820512,0.0041366899386048,0.975592076778412
"Yeah, I'm friends with the fella that's humpin' your sister Ruth-Anne back home!","yeah, I'm friends with the guy who's fucking your sister Ruth-Anne!",0.87878646545,0.1604938271604938,0.0003816548269242,0.9991889595985411
What the fuck is this place man?,what kind of place is this?,0.7209583638879999,0.1515151515151515,0.9995632767677308,4.280470238882117e-05
I'll fire you back!,I'll fire you!,0.927235200731,0.25,0.0095480103045701,0.8336743712425232
He says Daddy's comin' down here and he's fuckin' pissed.,"he told me Dad was coming, and he said he was pissed.",0.718218313277,0.0689655172413793,0.9758495688438416,0.0111800236627459
"Ah, geez, I'd better get a move on.","damn, I should be moving.",0.655980352286,0.2777777777777778,8.913751662475988e-05,0.9935490489006042
You have exactly three seconds to stand down or you will be fired upon!,"you have exactly three seconds to back out, or we'll start shooting.",0.7966328789020001,0.0416666666666666,0.0015250070719048,0.53594970703125
"Many men are going to die, Calib.","a lot of men will die, Calib.",0.909142597322,0.1176470588235294,0.7169443964958191,0.0534628741443157
That's not crazy.,"no, it's not stupid.",0.7106086040340001,0.1428571428571428,0.0001192455601994,0.9868999123573304
"The prosecution announces herewith its intention to request the death penalty in this case.""","the prosecution puts it in mind that he intends to demand a death sentence for the defendant. """,0.663495741794,0.03125,0.9627546072006226,0.0064882757142186
I brought that kickass old book I was gonna use for my spells!,the cut-out old book I wanted to spell!,0.663196082803,0.365079365079365,0.9352205991744996,5.042226985096932e-05
"These matters, too, he wishes he could send away by the execution of a magic trick, but the wretched matters refuse banishment; they zoom about him like a tribe of wasps.","it also matters, wishing he could send it away with his magic trick, but the stupid matters are refusing to distance himself and hover around him like a flock of wasps.",0.7649772875130001,0.0116959064327485,0.061831135302782,0.9954813718795776
I couldn't wait to play it. But first I had to sit through this tit.,"I couldn't wait to play him, But first I had to wait till he got this asshole.",0.7171795261139999,0.1265822784810126,5.046700971433893e-05,0.9992746710777284
"Damn it, it's gonna happen, guys.","something's going to happen, guys.",0.635161922877,0.0285714285714285,0.9981733560562134,5.918996248510666e-05
"Slowly, slowly he began to crawl aside; but the Black Captain, in doubt and malice intent upon the woman before him, heeded him no more than a worm in the mud.","slowly, the black captain, staring out at the woman before him, ignored him for nothing more than a worm in the mud.",0.830014030413,0.26875,0.0265612788498401,0.97694593667984
So you slept with a hooker by accident.,so you slept with a gigolo by mistake.,0.6290831628519999,0.025,0.9962588548660278,0.3162932395935058
"Lupe: Of course, ladies, you can lick Lupe.","sure, ladies, you can lick Lupe.",0.909753345868,0.25,0.205071359872818,0.9622507095336914
I flayed him living along with his wife and brother.,I skinned him alive along with his wife and brother.,0.8981782521289999,0.0,0.0436077788472175,0.9806302189826964
"""Biddy,"" I returned with some resentment, ""you are so exceedingly quick that it's difficult to keep up with you.""","""Biddy,"" I said, ""you're so damn quick it's hard to keep up with you.""",0.827176250561,0.3771929824561403,0.0020536361262202,0.5509296655654907
"He doesn't jump into things, Dr. Robertson.","he's not brainless, Dr. Robertson.",0.656426294929,0.2045454545454545,4.7555680794175714e-05,0.9469498991966248
Depraved heart charges are for people who shoot a gun into a crowd.,"as a depraved person, only the one who shoots the gun into the crowd is punished.",0.628659287881,0.1707317073170731,0.0098221311345696,0.9496479630470276
"""That's a helluva good idea, young fella.","""what a damn good idea, young man.",0.776144144884,0.1666666666666666,0.0001420409826096,0.9330223202705384
"I botched it, and Kareen died.","I screwed up, and Kareen died.",0.856616898053,0.0,0.0099503742530941,0.934349000453949
I get to see your eyes while I fillet the woman of your dreams right in front of you.,you've come to see the woman of your dreams right in front of you.,0.781097745261,0.2209302325581395,0.6971517205238342,6.216948531800881e-05
